eval_item_id,matched_train_id,exact_matched_train_id,normalized_matched_train_id,long_substring_matched_train_id,substring_matched_train_id,source_work_identity,category,comparison_scope,train_exact_match,train_normalized_exact_match,train_long_substring_match,train_short_substring_match,train_near_match,max_similarity,method,threshold,status,work_overlap
sha256:d831c362db0618da0588a1a01cd6739805b8f9b2554fe405cc1b2ed21c9f8b27,,,,,,sha256:8952801954f78ca62cdeb76b00e9976739ee20e4a31fb68734b7fef676634790,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:cc245cb1e83372449dc7505e53e848b2cabad6d5b79230733929875af42c036d,,,,,,sha256:49f02e00aefd621557e789f30a22273b497c62377cdb20a7308eb042a223a0c9,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:6710a37c01057b9423cd91799dc49bcd7d6fd1de7f39cc77997f34421dd7138b,,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:25214b9e8a42e59a943e4282a98373ff84460557f8232514cc0c48f2cf7a5224,sha256:f8ab442cd4bf2f31629da0532a9daf84e5dec36f0b1ec9a44746d440aaf063dd,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.09090909090909091,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:7bd77707761e2db089ad9b76d7010e01eba19d818146e74300471d9128f93ecf,,,,,,sha256:ebfa9bb78878b7b86200084062c20b9a4ece85921e41296ea467c09d9a15c1b1,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:3ab359f4b1a80c416e18b6eebcc82949e6c52d82c6dad135073b99612d871e86,,,,,,sha256:37e41b45f0a4183f9f226c73d0b4017a78425c8da65bcfe34480e6f688ded206,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:cc27035ffeb1cafffeef5be2fe8a94915fc51043d131bc123d8e5cb93cec5c11,,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:81740786f81e86753b3281a60f9328cb48c679f77201af90b30de2c0b3cad28c,,,,,,sha256:6de762fbae5cdea909bda4906ad245f5cc75f692374795ca0623fcce53a55e9d,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:e7303c5cd76bc0f8b424479bccd8c5d47eea7628fa282ba763f3a6d3c24365bc,sha256:97d21bf981adfde5ba5860a2bdaf90fd4e609f7e7315b8f5bc745d0dd5aea278,,,,,sha256:aacc5122dd14a93c28b61f0916e1aff1d20f56bd5d6a0cd4fd2b767b82852a03,kakikudashi,lm_train_30m,False,False,,False,False,0.14285714285714285,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:923034c015ffdb1ec47fa8c089ac82a3d697e0590c62e99418d577ca65fa51e3,,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:412e8ae6a5d0e164f439060c3dca5a1a4a71d71c454f76eb79f06cf27cff8a40,sha256:041ba483241d13eeb6483f6a38328550623367d0e6febcd4ab78aed116e0236b,,,,,sha256:a2d102ad8170a1ea7416667b7226955d7fe7d42a70e2083e50f7fac9a559fd5a,kakikudashi,lm_train_30m,False,False,,False,False,0.1111111111111111,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:8c03d6a693cf52f241f12bbe0ba838d79ec358c9e90844d2289e7417de18ea88,,,,,,sha256:e1462673503c6f46a9b178f0c5bed3bd7182b2b5ed046517d8691e7372bc1ee1,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:9439aaa82444eddac275a9ee191a0e4acc44040f239a62006078873c600cbffa,,,,,,sha256:5b6327eb9c50ed53f3079584bad4f486ca82a0efb5c51fd0b607d68fa979d8fd,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1abe6f3ad68448c8a5d9066007926a884827ff64be98f56d57aa7e9e197cea36,sha256:17211d718bc8a8d3de84ffc2d08e385474c56d194817c1ced9edb25ddaccce8b,,,,,sha256:37e41b45f0a4183f9f226c73d0b4017a78425c8da65bcfe34480e6f688ded206,kakikudashi,lm_train_30m,False,False,,False,False,0.09090909090909091,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:5403a42e7786757c7f2da0342f0e8b9166ebe766977072e98d1be0ed4c3d3db6,,,,,,sha256:4cfce05a50c6c27787ce5282083e079a6b4dacc0a17d46e4c5637c4f2999408b,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:8dc6df71a1c64204ac6f5d76663267da4f3181d5c9ceb1831dcea9d39fbcaa58,,,,,,sha256:ec1d71629897d032d200bc0c57750145d04d86acc0a6396c648a042829924aea,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:dc63bef2e9b9cae2d6f28c3aee6d096c4e103a733d5b258ed2bea0d63e636fcd,,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:438b1f9387d2282cf7d9dc1e08c15a73c005168da704bc5bc8f81e81e128feae,,,,,,sha256:ebaf0a12c2adc7099504c6b86bc708e24aceb7691b4ff10637999dc94e4f54eb,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f0b3f5ed2c5b1690a81ce6512104f48ef353c8934fba98412d9d662200122ff3,,,,,,sha256:ebaf0a12c2adc7099504c6b86bc708e24aceb7691b4ff10637999dc94e4f54eb,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:612902d6247b13ed3ecddf02a53ff78a5933a671330709a66229d44083883596,sha256:fc0d2ba2ddc42a74b86a4adc05dd6d0ce3b9f6c6d6e0ace788d69a288321a243,,,,,sha256:86c9c4dca0127039f1ae50c558904b59fbd4edc03012923694b9ff7998751210,kakikudashi,lm_train_30m,False,False,,False,False,0.1,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c1f08524e66288c762c80a57032cec2481593f459dacc8a4b90b0433c80c0eff,,,,,,sha256:535ff6b269a808c5e5d4784d77e49613744c3d107298fd16704eb1d0ae3dc8b7,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:223d55885d67eef985609e429a0049254f777c59661ebcf61a8493a5d0064220,,,,,,sha256:8215e571653d767b252e7ae8725974a13373db12bf182977ca33c96ba5ee6b80,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:17451830e698b22c3a568cee90be69dc93584fc939530928e992a6e0261df44d,,,,,,sha256:0bf633a5dc9bf7ac673d3599d8596c43ba77d4ea94b9469cf17de002f895f6c3,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:3f6a2ef4deaea7faa9462569ab1aaefe99c451f0cebadbe6d6a6384b233ecc7b,,,,,,sha256:49f02e00aefd621557e789f30a22273b497c62377cdb20a7308eb042a223a0c9,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:0745006254a280dea3122ed5a1f9612a8f407aed5de10886f01417a5802b02bd,,,,,,sha256:52d4e6ff51fc2e69153746cda5f4f5a39ff0d586927a0846b5def92686809376,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ce52d64a08dfc91dede79bb6ec8f3a1400cb9b673bb3f2b5c8aec1adc98d8505,sha256:5e82397c809a1eae916b7c674d904f2b3d339b661b896a7dcecb14da9f8e6df3,,,,,sha256:37e41b45f0a4183f9f226c73d0b4017a78425c8da65bcfe34480e6f688ded206,kakikudashi,lm_train_30m,False,False,,False,False,0.18181818181818182,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:50b8dfee30bdfe89bd3ff62ffac1661261e7259c6e758dd958d48864d8f4b7cf,,,,,,sha256:52d4e6ff51fc2e69153746cda5f4f5a39ff0d586927a0846b5def92686809376,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b08ee17eb440a948a57ea16d7f0bf7671bd7454c4e5476ff96aa2e8158ad0eae,sha256:d498f6af2893aa9f0a28b9af541fbfecb7587496789268cc1c3dce11672ff984,,,,,sha256:042ab8718b1edb4db8fa7b7b4ef51267d51b3bbfa609b7c2fb0a488b010a293d,kakikudashi,lm_train_30m,False,False,,False,False,0.1111111111111111,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f9d4fc1183fa730e871ec345d4d2509c8890b3027606d99511114071d42e95c5,,,,,,sha256:cb2a8a3119275310a787147d26d5a1124462b3c321e829061f03ab4ac6121b90,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:69f21b7c758b55b2724b4cb163fe1e3799f350e3a29a09a3eec09f702067b3dd,,,,,,sha256:9100a9d34da88fd774602b05c6ee90111876201854176c82b281df6d57a5a5bf,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:4890716f7388a8814a7933db32d93f9485ef7db3c9a4f59c43c96fbfdfba9ea8,,,,,,sha256:f9e6b50f8fab92d523315a94e9ac2b6a97d4de417458d64ce2b8d3b137f12b75,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ca83614b6985497caf9ca9ba73e1b0f79dca81d9247449bb5bafc669190e2060,,,,,,sha256:66be6d209047c20bf16ed7e709147176ce8d974b4814dc9bb1808e1b9003a4c3,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:5e018d13801d616364f194f0bbe2075024e8f76cf2794032896dddd0ea735ad5,,,,,,sha256:d1fcfa5db59009b0b864474ef4c1f16d10583bf1f85e0ba3a65738d29fffb1dd,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:059c9d24b9069a97c4687536a0f8dc2929b8427b4a365caaa1ebefda61bbf250,,,,,,sha256:993cf16ce411260e37f115ed6283350dd03253978bb9dafabd3b6ef85c86612d,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1bb2e35408f8f81056670ee001efde9dfb7d7303714e90db46cc7dda5b0aa60a,,,,,,sha256:993cf16ce411260e37f115ed6283350dd03253978bb9dafabd3b6ef85c86612d,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:e0c1f6a872d9582a4a767fc914c7e322258e9a3a093a63c82af578cd6b43f329,,,,,,sha256:52d4e6ff51fc2e69153746cda5f4f5a39ff0d586927a0846b5def92686809376,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c391aa2081ae8a007b080a533c7ec6e8730fa65c4a07528404bb7adf38278871,,,,,,sha256:37e41b45f0a4183f9f226c73d0b4017a78425c8da65bcfe34480e6f688ded206,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:9cc4adce25d2aaec8986b47f13b92169b11b8babc4d0897c904a6310f9086c6a,,,,,,sha256:ebfa9bb78878b7b86200084062c20b9a4ece85921e41296ea467c09d9a15c1b1,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:e47d0f742a795cb9d4cb0c48da5fff342365dc2896a389878aa45a51ac8ad5d1,,,,,,sha256:d849179ec7b142b2d9eb33ad8eb59461b6c686a0ca5659c9b6ec0c8b0dc73cf1,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:39c549809e954a419f1cb7c1e98b481b68382e55c344528e553b505619318ce7,,,,,,sha256:a2d102ad8170a1ea7416667b7226955d7fe7d42a70e2083e50f7fac9a559fd5a,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:588652d4cfb1a57c2868bd2caefce2c9aedd63dfd562375f2eb13adcad66e333,sha256:7062a9f979ad62101c2b86bafe3d8b2df164a45b18cd3add218dea151668f814,,,,,sha256:ca92af2a8bc61ae0ed038296541d8177d788bfd267f5857643ae688a5962e783,kakikudashi,lm_train_30m,False,False,,False,False,0.07692307692307693,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:6a5c472b4b42deb03da331d7490eb5f692cc5f2a28929ce9318d2057a60ca4c3,,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:e7ac9d50a79298e95ba5cceb70e4a4ea081cbdc3f859d18d44b5e64bc55e9444,,,,,,sha256:fcce7557f2d919d4d0ab9666c2a16d44fa53dc0c35a78ed6945b85b1367d4146,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:0f8ab452891cec1ecd3d0fafd5bb9546de2fca7246c01a16ccaf8285b1c50a15,,,,,,sha256:49f02e00aefd621557e789f30a22273b497c62377cdb20a7308eb042a223a0c9,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:831a1fb0994883223ada49c1e353ad0907d15f4a2fc2af73df4b50c22d652455,,,,,,sha256:d7d8f505d3d800f8b06b5904e82f03d762ec23c0c9a1869136f46caf102f2c7b,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:42020849ef2257cac24a4810c8391973250e08c781ee259b6036d8763faed014,,,,,,sha256:9bb8ba0d8cf2ad6f8497915f809b3e2670e27464e6d8aeee94804444c0d21c55,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1f1276eb5fcc47964a5760fa642dfed7c3b67d320663f7a593be8eb108ec7333,,,,,,sha256:52d4e6ff51fc2e69153746cda5f4f5a39ff0d586927a0846b5def92686809376,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:9f2eadf5d79258bbf55ca95306f0545e01781ee25445f673969a641f5710567d,,,,,,sha256:1d462ae5e9da2fcffab98988325fe94a152555eadb42c0f9483fa915caa8b4de,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b6483dd0cec534cb39561c306a49ea2d7e7a2a1c8096fb1b59d4f8d6d9baf670,,,,,,sha256:69b01b2daede497431a5d130a695d18f1235d869145fe59b5d92bd960a722364,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:4979d1444f160d8d5d15bf5fe951fa6d9bd1434f8f69aa5002cf410d3e6fc0fe,sha256:32aa9bfcd02fe511a16f2299b56bdddb29dd20ddc45edeeb9e7f25723e746dbb,,,,,sha256:f210cb062afab635a3aebbe9d65a845191038025db1ba590476a534d9e4b65af,kakikudashi,lm_train_30m,False,False,,False,False,0.2,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:23a4c27a6f1c87a92b66df8d8c68ec6e7f41b36baf54e0734f4c8665526ccab8,,,,,,sha256:87bc3920a414557db574f9eaf2e17fd70735979bc5ffedf6d561fbd6bea78a45,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:74525cbe6aa49de94cf90da283ce2b32545ad63d4faeab75977aa4409798c26b,,,,,,sha256:cc8beb8808cee6f397a4c7e5703b64ad374667e09e452594277ad614a4113104,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:752025fcb15e7a26a8521b5c037d346313d19f92b02904acadb22c9a49b7515b,,,,,,sha256:d1fcfa5db59009b0b864474ef4c1f16d10583bf1f85e0ba3a65738d29fffb1dd,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:24ac075f2a2fdfdb7c8a4d7e00489148a0b76f6b019644feba68423b6ba7f97f,,,,,,sha256:5838bb07b453e8326ecde9bed1a68e120ebd0c10351d5b4f0cca67cda9f64860,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:51e88d5dc21a1ef77ee3b93420027c266040ad08019de4adc3a4540d5893828a,,,,,,sha256:37e41b45f0a4183f9f226c73d0b4017a78425c8da65bcfe34480e6f688ded206,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:acba722d9d11b6cd7642fb4f8efe745c11265c30ca895099b6f6d3f8aeccf7b6,,,,,,sha256:c3b29a274f6ee071fbe02e89e38bae7e2a961492db2382eb5f98bacb15565fab,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:05636b421baa09df6d424903b719b85b2239b3f4ff8c93e0fc97d396d94ce3a8,,,,,,sha256:cb2a8a3119275310a787147d26d5a1124462b3c321e829061f03ab4ac6121b90,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:21df89c0b7f6ff66ca53d2840c1b2e3a9a74063b196db05ee7d1f7dbba27edac,sha256:10604b3d7a472d35a934dfb7df71c777f993e8c2646aec2b995b371eb79d0a1c,,,,,sha256:37e41b45f0a4183f9f226c73d0b4017a78425c8da65bcfe34480e6f688ded206,kakikudashi,lm_train_30m,False,False,,False,False,0.125,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:6090cbb3c33a5aee41f69a7851d1ae23a03c7da36ad43d4f0ebcb032e192293d,,,,,,sha256:c6fedba6d584e75c829082a67d2ee059e215a162bc29488af48dadcb3b48695a,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:5ac89e0fbcd8ebd44158a446ee39953aaa662a1bd4f894ae068e489ef07494e5,sha256:5e82397c809a1eae916b7c674d904f2b3d339b661b896a7dcecb14da9f8e6df3,,,,,sha256:17081afb209552d4294e87f5efd6594d01eeeb792541c4332b4a0cfff4becfda,kakikudashi,lm_train_30m,False,False,,False,False,0.09090909090909091,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:68fc4d5a238eada2b749c9cfc493ca834b9252e22a1e75c281ec01470db2274f,sha256:aecca43b94edc250139d37578f87da2625f64e1a50edfd4fab21b8baafe81ff1,,,,,sha256:fa6cc111cd2ef421711faa1460ebc8ce838fdf13293855c223b6e74434edff05,kakikudashi,lm_train_30m,False,False,,False,False,0.09090909090909091,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:6d7984438cc7534a25759c40967ed8ce0aa5f1696fd40155b5278ab0a1842884,,,,,,sha256:eab5a1ee862005a36aabd8128fab3ca66f14360f68d43eb46be2cfb47469b2cd,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:44bdc4e3a3c92142aeb4d54d4dbb2d90120d557a17a1ba24be708098574e4821,sha256:5e82397c809a1eae916b7c674d904f2b3d339b661b896a7dcecb14da9f8e6df3,,,,,sha256:cc8beb8808cee6f397a4c7e5703b64ad374667e09e452594277ad614a4113104,kakikudashi,lm_train_30m,False,False,,False,False,0.14285714285714285,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:49dbaa1488441d22220ff4ba9ef4fc663a0a4ad8dc73140d92d170dfca6f3691,,,,,,sha256:17672397b016991e757a866468203dc56a37ad82f5134adf2459846a3cedb669,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:83b27c97a5ae1c1879815d9793b5c46ce579985ced2d1859591be2dad8a46b56,,,,,,sha256:31894b65cce53b847f0bbdf4266379e21c8e28ba6e740f0ebea69fdc4f808e6c,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f0b601c3474f6f407c151c5c01a408c316ce4374b599853b1a39eea662454e48,,,,,,sha256:1bdc76492ee87575f06f81fed47e66616f04a17174f37cb9e9b56f2e51f6058a,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c301e8148bfe4a5e5ccee2c3078441feba3c7d456f6e9378327b8765159d52e8,,,,,,sha256:d4b6bdac65f25e1d06547ce88e4c9810c1c705b41cc1bc9e1d075549ba3cd696,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f7be4770de49c94ba85408a667c8cf8f7d2f47445b424027c31e6779a12b00f3,sha256:5e82397c809a1eae916b7c674d904f2b3d339b661b896a7dcecb14da9f8e6df3,,,,,sha256:5b1999b0cac33e1542758e3b59d9c473b5fd370a2b0e632b3b27ca873479c6c6,kakikudashi,lm_train_30m,False,False,,False,False,0.09090909090909091,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:763c27397757eabdf5d982323ce0b4b5c8817e645cbccd7f187ea6d5068c28c5,,,,,,sha256:f60ea7caa4cf25c42fa6d8ac30814d7c61d6959f972e21f71f7a4d57c45b2bb4,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f6506c224affea2bec9fca9471082a33e5a118912b6d28601f74e06f97aab306,,,,,,sha256:993cf16ce411260e37f115ed6283350dd03253978bb9dafabd3b6ef85c86612d,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:2c1a2ca83cce8da469d5c0fe10a8696122ee52714c9e4295dc366ce88cc4ee3d,,,,,,sha256:69b01b2daede497431a5d130a695d18f1235d869145fe59b5d92bd960a722364,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:5e97fa11677c40c4a8349822484eb49317e80bc391f5697cbdcf14c5ae1f38fd,,,,,,sha256:ebaf0a12c2adc7099504c6b86bc708e24aceb7691b4ff10637999dc94e4f54eb,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:88994ccd0e190dd63b017cfdee6816dfcd9173b7d7a0ff094741ac8e6354b9ad,,,,,,sha256:2095bc33187d6f3979e02211a3b227ce1dd28cb684fbc1a054587a1572e4e3b4,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1154af8a0498544e08ac92bd7de5c8e23399cfdc6b847c06dbabecd119c25a96,,,,,,sha256:88362c9b02b3036094ebff13f879919608f9de1d43cb3e7077cbc826a69b3f8e,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:7b5fd3064e8046f1ef746a8df40770fbfe61b72d407e62c176d4aae139cdf6f4,,,,,,sha256:aacc5122dd14a93c28b61f0916e1aff1d20f56bd5d6a0cd4fd2b767b82852a03,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ea001b5dc7f6b74359a317e72ed1e5fcbfd8590d428548db57d5f7572e79beeb,,,,,,sha256:384a2829117df294f918e0e3292aaeb2ceb26f82fe95b69531292e41d596fcdb,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:36f996c4eee718a9b19b8987f0416a38dad66039a56e1404df59cb5a36c40288,,,,,,sha256:f9e6b50f8fab92d523315a94e9ac2b6a97d4de417458d64ce2b8d3b137f12b75,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:84385fb28a0edfd7bd3a5bfa8dc89d86ccec4efe3233a91edcc0f6480a912983,,,,,,sha256:ad956be81d174cb25b3d89f0f335c67b00d3da32c475addd0b99e374b8175da2,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c63595c40bc1951fc4185d3de995fa9b1310a6023f64b9e684e63b4cac733901,,,,,,sha256:d424c3774ec17385aaab9fa7645d5796a51c6f7ff14faacd6656efa2788d52f8,kakikudashi,lm_train_30m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
